ID,text,sexism,gender,hostile,misogyny,misandry
3107,他这就是太贬低女性 觉得女人永远不可能靠自己的努力过上好日子。操他妈,1,0,1,-1,-1
3108,但是拳师们会因为个别男性的行为而去评判所有男性，却不因为个别女性的行为评判所有女性。以为自己就能代表所有女孩子，我怀疑她们幼儿园没毕业,1,0,1,-1,-1
3109,哈哈哈，我还不配，但我就像把自己当极端女权，我就是想当没有道德的恶女，,1,0,0,-1,-1
3112,<username> 戚薇居然敢说女人不是生育工具 也太极端了,1,1,0,-1,-1
3116,女的结了婚啥也决定不了，但她们至少可以决定不结婚,1,0,0,-1,-1
3117,"知乎啊。。。带立场的建议通通别看，看纯解答问题的干货就得了,不极端早就完蛋了。我被网上这些蛆生生从温和逼成极端",1,0,1,-1,-1
3118,没错，女性群体本来就是弱势群体，很多权益真是一步步争来挣来的，你可以不发声不支持，但是倒打一耙出言讥讽，等有一天属于你的群体权益被侵犯了，那个时候才知道什么叫做兔死狐悲,1,0,0,-1,-1
3119,按它的逻辑，它一出生就注定一个都生不出来，注定白活。那它与其活着浪费自然资源，干嘛不早早自杀，腐熟，增肥土地，进入自然循环。,1,0,1,-1,-1
3120,受到迫害应该寻求已有法律的保护，而不是放着不用去换取更多的利益。通俗点说，被打了找警察，和网上从未谋面的男同胞发泄是无意义的。打个比方妹子认识我天天聊女孩子真苦女孩子怎么样男孩子应该怎么对女孩子，可是我是连骂女孩子都很少的无辜处男，你让我怎么样弥补女性不是莫名其妙吗？冤有头债有主,1,1,0,-1,-1
3121,“国外”也不是那么美好吧，你看欧美的女权组织多少在跪舔伊斯兰……,1,1,0,-1,-1
3125,"一加窥探隐私谣言不就是极端女权带的，我尊重女性却被某些摸黑女性的骂，真是狗不过,一加跟别的手机一样，有缺点有优点，我喜欢看那些理性批评的微博和评论。但像这种所谓窥探隐私的谣言，实在让人恶心。放在任何品牌都一样。",1,1,0,-1,-1
3126,少说两句吧 田园女权也是可怜 可能从小孤儿 不知道啥是爹,1,1,0,-1,-1
3127,说这句话的时候不想想她妈也是母猪,1,1,1,-1,-1
3129,我觉得关联性很大呢。。唐明皇一世英名就毁在杨家人手上了。爱一个人到了极致嘛不就很容易感情用事不识忠奸善恶是非曲直了吗？更何况爱上的又是个女人中的女人，当然沉溺肉欲懒于辨黑白罗,1,0,0,-1,-1
3131,男人也是被压迫的 不是他们的口头禅吗,1,0,0,-1,-1
3132,停止讨论的话，女权主义者全变二极管思维，才会变得脆弱吧。我反对这个词是因为我观察到大量滥用它攻击个体的例子，包括家暴受害者。语言塑造思维，如果口号导致饭圈风气鉴定纯洁性那套，那这个口号需要被反思。,1,1,0,-1,-1
3133,"而且拜托父权才不会因为她们骂lgbt这件事攻击他们，事实上是父权和她们一起痛骂lgbt吧。,集体对外是指父权骂我拳师或者极端女权，我就打拳回去，我不会用“我和她们不是一路人”摘自己。但是即使是女权主义者，有的时候也会做出父权的行为，指出行为又不是否定身份，就事论事不行吗？",1,1,0,-1,-1
3134,她和前任之间具体发生了什么网络上的群众并不知道，也只是瞎起哄，男人不在众人面前数落，网上聊骚或者和知己朋友会说很多，没有人能做到完全不抱怨吧。,1,0,0,-1,-1
3137,"女人被丈夫打死，这是故意杀人。法律条文早就有定夺。正常人也不会同情杀人犯，至于为啥杀人，不管是中国还是西方，司法系统肯定要弄明白的，这对量刑轻重有影响。你就算偷东西，派出所做笔录也得问你为什么偷，法律和社会逃不开这些问题的讨论。这个无关男女，无关东亚，还是欧洲美洲。,你逻辑有问题，女人被丈夫家暴这就是公检法处理的问题，👮不愿意调查处理，和稀泥，就是👮的问题。你为啥要让人家婚姻爱情生活美好的女生上街打砸抢，去攻击男性。你举报公检法，号召大家游行，声讨体制或者执法单位都可，关其他男性屁事，我都没结婚过，也没谈过几次恋爱，然后我就成了加害者？",1,1,0,-1,-1
3138,"只能说一个群体的人多了，大家总会有分歧和不同方向。但是男权有极度自私自利者，并且不在少数;女权有那么几个这样的，大家就开始处处喊打喊杀了,（续）让人们觉得“女权”这个团体很过激。其实不是的，也有很多女生是很温柔的，真真正正想让女孩们，女人们有更好的生存环境的。就我个人理解来说，女权是为了让女生们有自己的选择权，不被婚姻、生育等世俗要求绑架，能追求自己的人生价值而诞生的。我自己就是因为了解到女权，现在活的很开心自在。,……怎么说，女权是站在女性共同体的角度，想为所有女性应得的权利斗争。您们在幸福生活的同时，也有很多偏远贫困地区的女性没有基本人权，也有很多城里的女性因为在男权社会长大而不懂得争取自己的基本权利：如冠姓权，继承权。“女权”这个团体的人多了，可能就会有一些人过于偏激，言词过于激烈",1,0,0,-1,-1
3142,女权不生挺好的，但她们天天不让别人生就不对了,1,1,0,-1,-1
3143,我爸：你就上你的学，我对你没要求。他老人家重男轻女的很,1,0,0,-1,-1
3144,我的天呐！！如果是gay就正大光明的爱，这样算什么，变态吗,1,0,1,-1,-1
3146,"是的，大家带点素质上网，女权没市场的，问题就在没素质的人太多，或者装没有素质想要从中间获利的人太多，而且很多人不讲道理。,有些男的脑子简直有坑，你看我微博应该知道我是就事论事的人，为了骂我扣我女权帽子，神经病，大家讲道理好不好，都吃饭说点人话不行吗？女权的市场就是被这种人给激发的，前几年的黑木耳风行一时，我媒体推广的朋友就跟我聊过这个事情，侮辱性质的广泛指代迟早搞对立，现在果然。",1,0,1,-1,-1
3147,政府如果真的在乎女性平等权，就会推广男性产假了，而不是延长女性产假,1,0,0,-1,-1
3148,出轨并不能认定过错，不能法律强行“净身出户”或给受害一方大笔赔偿，突然想到婚内出轨难道不是男性较多吗，那不还是女的在吃亏吗？！被出轨了想离婚还不能合法得到绝大多数财产？！,1,0,0,-1,-1
3149,你之前不是跟一个女的说不由她定义么，怎么到我这又成了女性自己说了算了？,1,1,0,-1,-1
3150,看你说的，四海之内皆你妈？你说现在是父权社会，我也从没想过自己爱怎么样就怎么样，不需要考虑尊重另一方的想法的？既然选择了就要负责，建议你可别去祸害别人的感情了,1,1,1,-1,-1
3151,"我觉得借这个契机讨论冠母姓的意义和权力下游无自愿是很有意义的，但是真的不要滥用驴鼎攻击伤害papi酱这个混沌的个体了。她现在就应激了换置顶了更相信自己了，公众没看到关于冠姓权的真正的讨论，没有形成新的群体认知，只记得女权把papi酱羞辱了一顿。,一个女性意识比较懵懂的个体，用爹味骂人攻击她不会加速她的觉醒，会让她坚信自己是自愿的，甚至通过各种手段去说服自己是正确的，会把懵懂的女孩子们也给吓跑了。我们真的应该摆脱爹味了",1,0,0,-1,-1
3152,我爸最近也开始变本加厉地逼迫我相亲找对象，还说出不管以后离不离，现在先嫁出去再说的这种话,1,0,0,-1,-1
3154,哈哈哈哈哈哈哈哈哈你会被骂恶臭屌丝的,1,0,1,-1,-1
3155,"您也说了发出来图个乐，yxh发出来，面对的人群是很广的，大家当然有不同的想法。你们觉得甜Ok没问题，楼主和咱们觉得这种行为掉价，也没问题，那能请您代表你们某些人来解释一下为什么冲上来就骂楼主吗？【别拿骂女生的那些男人来挡枪，有眼睛都看得出是你们先冲楼主哈】,？？您脑回路太清奇了，我到底要强调多少遍？这种行为本质就是伸手要钱，您先去百度一下本质的意思吧,妹妹您果然小学没毕业,您可别糊成一团咯，人家楼主没骂女生，你们主动骂别人妹子穷屌丝，提款机是那些男人骂的，我有帮着那些男人说话了？最后一句话你说得好意思不哦？？,楼主说了人家是提款机？倒是你们冲上来一口一个穷屌丝卖相不要太难看,？我可没截只对自己有利的哈，您小学毕业了么？骂女生的我帮着他们说话了？我通篇都在讲你们怎么冲人家楼主，您枪要打在靶子上哦",1,0,1,-1,-1
3157,就像好多女孩子不喜欢被称作“妇女”，因为大众潜意识里认为已婚女性才能叫妇女，有单身女性觉得妇女难听，有些已婚的也不爱听妇女这个词觉得好像一秒从珍珠变死鱼眼珠，于是大家热衷于搞女生节，三八妇女节也变成女王节，已婚到底多难听其实大家心里门儿清,1,0,0,-1,-1
3158,"<username>我知道了，你的逻辑就是看不惯谁就上街砍谁，跟那些上街砍人的男的的逻辑是一样的，呵呵。,<username>你觉得这孩子生下来如果自己选，是选择跟妈姓，还是选择跟父姓？,<username>我看现在新闻里上街砍人的好像都是男的哦,<username>嗯，对，古代女人都是自愿裹小脚的，奴隶都是自愿为奴的。",1,0,1,-1,-1
3159,"你不纠结你不在意你跟我杠啥，你不纠结还不让别人纠结？,你们都老优秀了，全中国结婚的不说99%也有90%是入赘的女的了吧？呵呵，整得你们多优秀一样。",1,0,1,-1,-1
3160,"说白了，如果婚姻制度平等，社会男女平等，女性也不会要彩礼要车，因为女性的父母也会一样像重视男性一样重视女性的成长教育，给她经济上的援助，女性如果不因生育婚姻对自己职业生涯的负面影响，不因社会默认家务育儿的承担着是女性，大多数女性也不会被迫单身不婚不育，相应的，男性的压力也会降低。,女权是男女平等，现在的婚姻制度对男女是不平等的，所以我们反婚。如果这个制度内核就是压迫女性的，那我们为什么不反抗而要去适应这个制度？做出选择？问题是很多女性没得选，有多少女性是被逼迫结婚的。,凭啥女性的孩子姓啥要他们愿意？女性如果不生孩子，男性哪来的孩子？就像女性花一年栽的苹果树，种子一半是女性的，一半是男性的，女性负责养育，冒着生命危险，最后开花结果了，男性说这苹果树有我一半，它怎么处置我也有决定权？",1,0,0,-1,-1
3162,"那你说为啥结婚？感情？有感情为什么还用结婚？靠感情有感情就在一起，没感情就拜拜，这多好，结了婚多麻烦,说的是孩子姓氏，你又开始说生不生孩子……，说实话我根本就没想生孩子，我没那么无私。,不要孩子，家务aa，过年各回各家，我肯定不要彩礼，房子也AA，婚姻本来就是合作关系，利益最大化，谈感情的话我觉得都用不着结婚。,女性只能养家糊口才能获得冠名权？那女性为什么不直接单身生育？还有，现在女性去大城市打工当保姆一个月也几千了，为什么要在家做无偿劳动，还要美其名曰被养？",1,0,0,-1,-1
3164,因为黑人种族不会生育白人种族，但是所有男人都是女人生的，所以女人很难真正与男性彻底敌对，但是黑人就可以彻底敌对白人，这就是为什么女权运动先于黑人运动，但是进度却落后于黑人运动的原因,1,0,0,-1,-1
3165,"我让你想清楚，你显然还没有……如果你真觉得我们不冲突，你来我这评论什么呢？当女性抗争时闭嘴——就是我对你这种“自称维护女性权益”的人最底线的建议了,你看，对你来说遭受“地图炮”，比看到女性被恶意对待的新闻生气多了……,有功夫去关心关心鲍毓明案子，了解了解N号房吧，别把精力花在搜我们这些无伤大雅的言论上",1,0,0,-1,-1
3167,那个是真的呕心    评论但凡有人说下棋的那件事做得不对，就有人怼，人家是世界第一，那个女的就是个戏子，你说谁不对呢?    我寻思着世界第一就一辈子不做错事了呗?真不知道他们是什么狗三观,1,1,1,-1,-1
3169,老哥啊，这种事跟女权男权毫无关系啊，纯粹的个人素质问题，男女喝醉后打架的数不胜数，别说女生，男的也不喜欢和醉鬼走一块啊。没必要为此感到压力，况且到时候要抓这些人的不还是男警。,1,1,0,-1,-1
3171,其实有委婉的讽刺了一下确实有些女演员是自愿的吧。。。,1,1,0,-1,-1
3172,女性得拥有很高的成就才有不用自己的某个器官的权力？那么相应的是不是想用子宫的也得做到高度的成就才有资格用？,1,0,0,-1,-1
3173,你和那些没感觉的人一样啊 很想知道如果你去夜店被一群陌生男人摸是什么感觉？,1,0,1,-1,-1
3174,是的，坚决支持男女平等，但有些女权很极端，开口就骂别人蠢，结婚的都是驴,1,0,0,-1,-1
3175,没有关系，她就是来丢女人脸的，别理她。,1,0,1,-1,-1
3176,有段时间也曾希望自己是男生，可见封建思想残余的荼毒，自己没有独立理性思考。只是要强，并非强势，传统的家庭模式也必将慢慢减少，男主外女主内只是分工，贤妻良母等角色也并非固定不变。也看个人爱好，品性。,1,1,0,-1,-1
3177,你这和那些评论女性被强奸怪穿的少的人有什么区别,1,1,0,-1,-1
3178,"你说的再多也没用，法律要规范社会秩序保护大多数人，不可能为极少数立法，这是世界通行规则。你们还嚷嚷着同性恋婚姻，世界上有几个国家支持？不再回复也不再跟你讨论任何关于这个方面的问题，现实就是你嚷破天这条法律也会如期实施。你要非说那你就活该啊！,假设你嫁的人既是个人渣，他能痛快的跟你协议离婚吗？协议离婚的前提是你们双方沟通认可离婚这种情况下才涉及到冷静期。人家压根就不跟你沟通，你不起诉离婚你等着啥呢？法律保护大多数，你要是那么倒霉眼瞎嫁给人渣那是你活该，你是成年人了应该为自己的行为负责，政府和法律都不是你妈。,1、全国知名律师、大律师的律师费跟你们县城律师费之间的价格差是巨大的，钱不够找大律师可以找个小律师，再不行自己去自学婚姻法条文网上都有。2、离婚判决下来之前，你离婚对象挣得钱都算你们共同财产，不是愿不愿意给的问题，这钱有你一半，当时不给你可以先借别人的钱，判决下来从分给你的钱里扣,1、我认为正常情况下正常人只要在这个社会工作挣个律师费不是问题，即便你自己挣不了你们结婚后另一半挣的钱算共同财产也够付律师费了吧！2、我国有法律援助体系和妇联救助体系，妇联不保护男人3、法律保护的是人包括男女，男人可能也没钱付律师费，不对对于某些女人来说挣不到律师费的男人不配结婚。",1,1,1,-1,-1
3179,"你就是个既造谣又坏的喷子，我已经回答的很明确了，有法律援助体系有妇联保护体系，婚姻关系期间男人挣的钱也是共同财产，可以先借别人的钱请律师最后分下财产来还给别人，也可以做风险代理后付费，你这种人别的本事没有造谣第一名。,比起张口就造谣起诉离婚要一年分居证明的你来说，我比你有道德的多,你受过高等教育吗？退一步就算没受过高等教育认字吧，从网上搜搜离婚是不是要分居证明总会吧？张口就造谣谁给你的自信呢？",1,1,0,-1,-1
3181,我看过别人揭网上女拳博主，自己有老公有孩子，但宣传不婚不育，最后就是卖书卖课，真正的目的就是赚钱。  真正的共产主义者，都是真正的女权者，妇女能顶半边天，男女同工同酬，婚后不改姓，西方发达国家都没做到，而中国早就做到了。,1,1,0,-1,-1
3182,拳师，根本不是为了女权，只是为了赚钱，极端的噪声会排挤正常的声音。,1,1,1,-1,-1
3183,我感觉极端女权的话心底更期待除了她们小团体其他都是屌癌，不然没法战斗,1,0,1,-1,-1
3186,"她底下的评论是你这样表达的？我只是懒得搭理你们这种女拳癌，浪费时间。你的言论也只是证明了我的猜想，仅此而已，以后见到你们绕着走或吐口痰，嘴上说的多么多么好听，其实呢？,看来您也是拳师哈，我否定的是伪女拳，真女权我支持， 半天没没回答我的问题，扯东扯西的，继续打拳吧，溜了溜了,papi酱微博下的评论是不是女权？请回答我的问题,paipi酱下微博评论是真女权？,正常女权不等于极端女权，极端女权等于女拳，极端看要求合不合理，标准是公平,是女拳，谢谢",1,1,1,-1,-1
3187,"就是前边那个8岁的，后边23岁的，都是女性。前边控诉23岁的男性太坏，后边就开始说23岁的女性hdjdks，29岁的男性hdjn。女权不是这么搞的，同样23岁，怎么女性23岁在她们眼里天生没脑子永远被坑害。最看不起女性的就是她们，不容许23岁的女人有脑子有心思有后台。不看事件本身只挑性别对立，吃相难看,最好笑的是，她们举例子，用一个8岁的跟23岁的比，23岁的人无恶不作罪容当诛。换了另一个23岁的跟29岁的比，23岁的就变成一无所知一无所有纯活佛。同样的23岁有什么差吗，前边有脑子有想法后边的是巨婴脑瘫吗，伪女权真的就伪到自相矛盾还要血泪控诉别人不讲理的地步。,不停的搞性别对立。女性地位确实需要提高，但并不是通过仇男，任何事情还是要看事件本身，不分对错女性永远是对的跟男癌有什么区别。百分之七十女性个体意识已经觉醒，这已经是初步目标达到，过激就是适得其反。说不好听点，她们自己都觉得这是男权社会，让男性让步的方式就是赶尽杀绝没，让步才怪了。",1,1,0,-1,-1
3188,但是我觉得荡妇羞辱女性的不管人品如何……都是直男癌……,1,0,1,-1,-1
3191,"再不然塞隆也可以。只拍拖不结婚，领养孩子。,我的偶像是李泽楷 有钱 有人替你生儿子 自己还到处换女友。我要自己选择好基因生孩子，让男人女人自己争取育儿权利。",1,0,0,-1,-1
3192,她大概觉得她是中国女权最后的代表了。因为这位田园女斗士连雅韵乃扬都踩了，然而雅韵乃扬这个脑残还给她点赞。智商也是非常清奇,1,1,1,-1,-1
3193,特别理中客，并不模糊。就是男的对女的说话重一点，都不女权。这不是标准的田园女权嘛,1,1,0,-1,-1
3194,因为男的不能“欺负”女的，这样不女权。即使女的是抄袭狗,1,1,1,-1,-1
3196,me too运动一开始，就知道应该也会有很多男性受侵犯者。但是这个社会，比起女性受害者，男性受害者更不敢站出来发声。但还是希望有人能勇敢些出来曝光衣冠禽兽们，受害者不是罪人，加害者才是罪人。,1,0,0,-1,-1
3198,"那…大概，是既要赚女人的钱，又不打算尊重女性。(…好过分。,好像思路是，比如cherry中国官博怼女权。经过时间推移，我们记忆逐渐模糊，最后可能只会遗留cherry中国这个东西我有听过，然后买东西的时候会下意识购买自己有所耳闻的产品。(我不敢说自己不会慢慢淡忘，但是确实起码此时此刻，我对cherry中国这个东西是憎恶的，我不觉得自己以后会购买它家任何产品,…。我也很迷茫，就好像它在用攻击女拳，向男性消费者展示认同/同仇敌忾的感觉。值得吗？这样的负面流量，真的可以带来收益吗？？。以及没想到女性作为消费者，也是这样可以被轻视和怠慢。。我从豹生气到无法理解这波操作，有毒。",1,0,0,-1,-1
3199,"呜呜呜谢谢谢谢你宽慰我…抱紧(“所谓的觉悟，不是抱定牺牲的决心，而是在黑暗的荒野中，劈出前进的道路！”… 希望我们所有女性也会劈出前进的道路…(向茸茸许愿,刀刺到她们身上，然后她会说，没有啊，这不是刀，我不疼。(明明是那个cherry 中国的官博先性别刻板印象区别对待男女消费者的，被女性提出来又一副被女拳伤害的受害者模样，就这还有人声称是女生维护它。我刚刚真是被气到头晕…",1,0,0,-1,-1
3200,有些男的不仅喜欢当女权鉴定师，而且还会自己定义什么是女权，真的是很滑稽了,1,0,0,-1,-1
3201,我见过下结论有数据支持，数据有可信的出处，辩论基于理性，懂得极端个例不代表常态的女性精英，成功的打破了我对女性的固有印象。而有些女生则是她的反面。不知道查数据的话给你个网站：worldbank.org。,1,1,0,-1,-1
3202,虽然对文中例如  女权婊 等很多词汇不认同，但是还是想转一下。正常的一段关系应该是男女双方互相尊重为前提，家暴存在的前提是男女双方地位的不平等，不只是打人一方是施暴者，言语冷漠暴力也很恐怖。真希望都能学会好好说话，而不是越来越多的人成为杠精。,1,0,1,-1,-1
3204,"她们以为女性董事长肯定会更加照顾她们，却忘记了，资本家的眼中利益第一，其他都是扯淡。马云即便是在怎么不喜欢女人，他也要讨好女人，因为他赚的就是女人的钱。,男性用工成本低。资本家眼中只有利益，其他都是废话，",1,1,0,-1,-1
3208,真实 大学班上男生找你合作就是想蹭你成果的,1,0,0,-1,-1
3209,男女出生比例里，女性多。女性都投票，怎么会阻止不了反堕胎法？你这种性别迫害的言论只是掩饰女性不维权的说辞,1,1,0,-1,-1
3211,"哟，这么说你同意我说的其他点了？还是说你已经没有潜意识觉得我说的有道理？还是说你根本就是歧视穷学生？,祝你来世18岁就要经济独立，四处漂泊打工给自己买贵贵的手机哦，一定不要用廉价手机和别人在网上撕呢,大龄少女祝你以后有孩子不要让他上学，让他辍学打工买手机，做不到让他回炉重造哦,我的生活我不能主宰，？我心疼我爸妈我买个便宜手机，我现在读书成绩优秀难道要去接触社会买手机，大姐你有孩子吗，说话没责任心还幼稚，年龄真是跟成熟一点关系没有",1,1,1,-1,-1
3215,你和这男的挺配的，你最后说的口气，和她说的有什么不同嘛，他说女人，你说男人，,1,1,0,-1,-1
3216,温良恭俭让，仁义礼智信，修身齐家平天下，这些都是传统男德。文死谏武死战，男德之下，无数男人以身殉道。搞性别对立的小人退散！,1,1,0,-1,-1
3220,"这事怎么越来越复杂了，如果官po只抽男生，才是歧视女生啊。而官po送男孩子游戏，又不等于女孩子不配玩游戏。从来都没说女孩子不配玩游戏啊……刻版印象的事又闹成性别对立，服气……而刻版印象又不是什么大事，我看女网友转化妆品抽奖博也很开心啊，那个时候怎么不觉得自己被刻版印象了？,就是现在微博上很极端的女权主义者，比较本土化所以叫田园,而且这个事，小编的重点是，给男孩子抽（大部分男生都会喜欢的）键盘吧，给女孩子抽（大部分女生都会喜欢的）化妆品吧、还有键盘，现在的风向变成了“歧视女生不玩游戏不在意键盘”。这舆论操作、性别对立得服气,干嘛惯着阅读理解不过关甚至是有恶意的人啊……又不是xzf官微，还真当自己是上帝了？,这事怎么越来越复杂了，如果官po只抽男生，才是歧视女生啊。而官po送男孩子游戏，又不等于女孩子不配玩游戏。从来都没说女孩子不配玩游戏啊……刻版印象的事又闹成性别对立，服气……而刻版印象又不是什么大事，我看女网友转化妆品抽奖博也很开心啊，那个时候怎么不觉得自己被刻版印象了？",1,0,0,-1,-1
3221,"真腻了，西方的精神殖民无所谓了。大不了就殖民吧，我们的审美观越来越贴近白人长相，大街上地铁上面的香水广告我没有见过本国人，电视上面要各种各样的奢华场景里面加上白人，西方血腥的资本原始积累造就了“发达国家”，真腻了。看着身边13岁的同伴，笑一笑就好。他们又会是什么样呢,我后来又接触到了女权笑话社，我进了群聊。到了现在，我只感觉这些是可笑的，荒谬的喜剧。稍息开发”基因武器“灭绝男性，果子狸的手机壳。小鳄鱼毛毛公司里面因为手机壳所起的”利益斗争“。真腻了，宣传月经不羞耻就是拿月经画成饮料喝，甚至直接发出来。换做是遗精呢？又要痛骂一遍国蝻的没教养。,真没想到你知道吗，真不懂。当我在守夜之家里面把女拳和女权相提并论的时候他们要指责我，现在没人出来玩文字游戏。为什么，因为这波伐木工的团已经开完了。国内只有封建思想，没有男拳和男权人士。从来只是无聊的果子狸想要在微博上用各种各样的杀人案论证国蝻是低劣物种。",1,1,1,-1,-1
3222,哦我改一下，女权运动如果是以马列毛主义为纲，那天生就是红的。但是如果以各种认为性别压迫高于阶级压迫的女权主义为纲，那就迟早会和无产阶级革命分道扬镳。,1,0,0,-1,-1
3225,不过人家会说是咱这种十八线城市才会遇到这种男的啦，自己的男人周围的男人不这样啦，笑死我了哈哈哈哈,1,0,0,-1,-1
3226,别问我为啥来发言，杨紫粉丝辱骂我爱豆的母亲，造我爱豆母亲的黄谣，然后转头就说我爱豆的粉丝辱骂杨紫这个女性。这不是田园女权是什么?借着女权的名义达到自己的目的，和屌癌同罪,1,0,1,-1,-1
3228,以极端的个别的案例来抹杀中国为争取妇女解放所做的一切努力，这是你们要的女权，还是你们的舆论手段？//,1,1,0,-1,-1
3229,"一般来讲哺乳期更多责任在母亲，不管是减轻工作量还是给予经济补贴或其他更具智慧的方法，都是实现平权的必要手段。对工作单位用人也有规定嘛，必须有百分之多少女性员工，照顾女性员工也许不能最大程度符合公司单位利益，但这是社会进步和谐发展的需要嘛,我觉得倡导平权就是倡导“恃强不能凌弱”，有些方面女性是被完全不公平地剥夺了权利，有些方面的确因为相对男性弱势，所以如果真的按照自然生存法则优胜劣汰自然会导致男权社会，想要平权真的就需要照顾女性某些“弱点”，比如妊娠需要产假，不能工作起码半年（也许某些坚强女性只需四个月）",1,0,0,-1,-1
3230,女权要讲平权，就不该吧性别区分的那么明显，受害就是人受害，加害就是人加害，所以女权永远不能崛起,1,1,0,-1,-1
3231,我是一个不婚主义者 但是我无比支持同性婚姻平权 在现行制度下 如果同性可以获得合法的关系 那对于社会进步无疑是一大步 不懂那几个所谓的nv权博主为什么要讽刺支持婚姻平权的人 ntxl还分高低贵贱了？真的很恶臭,1,0,1,-1,-1
3233,大部分男人买房子都是家里人掏钱的，因为男人生的孩子跟家里姓，给家里传宗接代，如果男女一起掏钱买房，男人也上班，女人也上班。而且女人十月怀胎生孩子工作也耽误了，身体也损伤了，孩子跟女方姓理所当然。,1,0,0,-1,-1
3235,害 面对女性处于劣势的生育风险 年龄歧视 职场不公平 他就知道喊个加油 然后口头上体谅下 顶多帮忙看看娃 做点家务  对压在他身上的大山：房子车子养老 他就觉得要男女一半平等支付 说白了更在乎自身的利益,1,0,0,-1,-1
3236,"我知道 女性一直在抗争 大城市拼搏的女性数据暴增了 这不就是在抗争 可是目前的不平等没有消除之前还是尽力弥补女性劣势才是诚意好嘛，喊加油太简单了，我们也可以啊，男生加油，房车问题总有天会男女完全平等的，我天天喊加油，反正我又不累，还祥林嫂，我房车都有的男同学也不抱怨呢，,我和他争论的是他只会喊加油，喊个加油多容易，女性平等几代人的努力，他就喊个加油就行了，我也为男性加油，我不支持男生房车都备齐，但是我也不反对，那些生产不平等，职场不平等，喊个加油就搞定了太轻松了。",1,0,0,-1,-1
3237,"那如果这样说，我也为男生加油，房车男生买我也觉得没啥问题，反正孩子和男生姓，也不是男生生产，总得付出点代价，加油加油加油，别抱怨。我男同学房车都有的人，没有人抱怨，也不觉得自己被压榨，男生加油,体谅两个字打出来太容易了，说说也很没诚意，最诚信诚意的就是给予女生保障，口头的体谅，做几顿饭，喂喂孩子我觉得太简单了，对比鬼门关生孩子，产后各种抑郁后遗症和失业，这些太微不足道了，而且，这本身就是另一半应该的，孩子家务本就是共同的。王医生很独立，学历家境收入外都不会输给他的对象,你只是一个在旁边呐喊加油的人，虽然你的想法是平权，没有错，可是你并没有承受这些生育年龄职场等等各种歧视。女性一直在为之努力，可不平等没有被消失之前，男生还是应该主动体谅弥补。你虽然想法正确，但本质你并没有心疼女性的不平等。只是一个旁观者罢了,女性一直在抗争好嘛！现在大城市为事业拼搏，为自己买车买房的女性数量暴增好嘛？我身边也没女生想嫁什么有钱人，都觉得一起奋斗。从你的发言，你一直呼吁抗争，难道在实现之前，女性在不平等之前，男生不应该多体谅女生，给女生一点保障嘛？只喊加油的平权没什么诚意，喊个加油又不累,是要竞争，起码我觉得在我身上并不一定能等到这一天，等法律的完善，大环境的改变，需要几代人的努力，我会努力，但是我也不觉得的我这辈人能享受到。作为鼓励别人喊加油当然容易，女性的平权还有很长的路，在此之前，这些不平等也没有多少男生体谅，,我明白你的意思，女性也没想所谓的榨干男性，起码我们读过大学的都没这个想法，但是大环境的职场男女不平等，生育不平等，女性年龄歧视，离婚后女性的被嘲讽，这些我们根本无法左右，美国离婚了男性还要养前妻，你看中国离婚女性有什么保障嘛？讲真我身边的女生都是恐婚，想法并没压榨男生,这种工作歧视真的没办法，这是建行应聘，童叟无欺，直接说更想要男生,再说一个我同学经历的，和一个26.27岁的211女生去应聘银行，别人更倾向于我同学一个普通二本，因为我同学大四毕业22岁未满，后来招聘人员说，因为27左右的女生会更可能很快结婚生子，还要给产假，再加上她母乳喂养孩子可能至少一年回归，等她回来业务也跟不上，公司也要空缺一年，他们更想要男生，🌚,可是现在无法平等 这是个人无法去改变的，比如你听过剩男嘛？为职业拼到35岁的单身男女，谁更为艰难更被议论？又如女性怀孕十月，生育风险，产后抑郁，母乳喂养等等，这些男性如何做到平等？？女性更多在男方家里过年，孩子和男生姓等等之类？？我没有恶心，单纯觉得这些做不到平等",1,0,0,-1,-1
3238,中国很难产生真正的女性主义，一方面是男性渴望女权运动达到对女性身体欲望的窥探，以及实现自身的男权责任推卸化。另一方面女性矫枉过正，渴望女权代替男权，引起另一批不同认识的女性的反感。性别平等太难了，其实中国讲和合，男女各司其职，真能和谐，那也算相敬如宾举案齐眉了。,1,1,0,-1,-1
3239,主要是男的diss女的被认为是胸怀小、渣、垃圾,1,1,1,-1,-1
3241,这个思路真的很好啊！把骂女权的统统都打上女权的标签！各位披皮反串真的辛苦了，不辞辛劳的用实际行动演绎吊子的悲哀，引一众姐妹纷纷落泪，人活一世不容易，活成这样真悲剧，用自己的人生演绎男权社会的黑暗，引发广大人民对即将醒来的女权社会的向往，真的好伟大啊。我已经把自己感动到了,1,0,1,-1,-1
